date,strike,union,rent,inflation,wage,layoff,woke,crt,transgender,dei,culture war
2024-07-10,63.07042102691884,63.434936061123985,64.2197216631385,64.56767772331666,61.382344953598135,64.68826237956087,12.047869709371438,14.82427158707976,11.6426361741628,14.617051146741716,12.961069406768441
2024-07-11,57.22829988940142,54.299174075551306,58.669213848441316,56.82389727487979,52.96484046896455,55.70509997971215,9.502830840560154,10.951539863091513,8.918680237347068,9.790360126777324,9.929953239938644
2024-07-12,65.32537034394068,62.648002825869966,63.617219243496294,63.20568860744026,63.77395910259439,59.7471303661019,7.523245470947616,7.64555839081904,6.715734736589563,7.353824605221909,7.1166124032881575
2024-07-13,60.90331467749151,61.968382040756055,62.6087553533153,61.70333296884147,59.32714806858067,61.59075518098884,70.63192930057886,72.15197518546093,73.11180291515605,70.94739971580222,71.05505896696735
2024-07-14,62.903546454507264,62.24020716864176,63.219474417144525,60.18252197935929,65.99319407189826,62.76930970023931,8.008309259360002,7.219997716990408,8.009751073231953,8.6263231249087,11.943390751751721
2024-07-15,61.80473344365233,59.283889151680945,57.039339822399654,62.344226682266054,58.61336459534623,58.712594649853976,13.501308743150908,11.952705898941199,15.44415247278332,12.964712389034798,12.911254038922593
2024-07-16,74.52151923810783,71.75302866892733,76.90032379858715,75.98376101882236,72.15197692096007,71.39067600770092,14.863325673363146,16.485051904559842,16.216358782925127,15.21241179326935,17.276500512971563
2024-07-17,65.63498209727683,64.72348955331819,68.54616226681739,64.98562542896249,66.34114687892087,68.24051169863534,5.290118987027971,3.6014620894489626,3.0928090607838037,2.1428598449443763,4.050846139195042
2024-07-18,60.85160050136948,65.55591488552412,63.26169564783297,58.96074116917406,56.87421918730674,54.98451577940649,10.221888892220704,11.50663407550384,6.787535552496137,10.384586658914232,8.459259567575216
2024-07-19,70.68578395554454,69.10754985890865,70.78576773254194,64.12989341353982,68.70876368084754,71.62863222076365,8.447399047275328,8.508894213450326,5.974073113905197,9.401026237324537,15.000197737501328
2024-07-20,60.896834438878415,60.85477582410565,58.02830378942947,64.32834461813958,55.90340423287875,60.33452351294583,75.91212693611166,71.2532436338665,75.05871420065009,74.93244305209885,76.99217533009015
2024-07-21,68.4683261786378,68.77325904170632,61.5407749847832,69.67822734937364,71.22836055865399,69.95979066369812,11.666130450420724,10.517365549494844,11.934786650956474,11.475185161848527,12.80115737299995
2024-07-22,58.04344998942402,54.65037081494819,58.51461080562837,59.326301834178366,57.13936062810346,57.16053495984342,8.13138851073015,8.801064900779393,6.83478785604138,5.908377749327901,9.321844054398554
2024-07-23,61.61337585896163,56.324878407433545,64.85920203818418,56.92931885162973,61.565622323954905,62.493200754742574,8.512092861020587,7.700091533203603,9.91822315450279,6.01146569510196,11.326692274089764
2024-07-24,69.64570863257165,66.56578642836446,72.6323060398209,73.78522473179183,72.39373959194492,67.41738409898552,9.49565531312412,4.402191089599749,8.4402849242902,9.917285469042502,10.311275342359627
2024-07-25,72.75530192668238,73.49653406010128,75.20352045686393,71.35965132682814,70.58849527572072,72.60768717816227,8.879802194870292,11.521302450522613,9.39371707123818,7.4206761633950595,10.512245939984677
2024-07-26,70.31572823699929,70.57772141074553,70.09309530135111,69.44934232890083,69.37976721105528,71.78297987145152,6.479289378963625,6.818039481506847,6.714452740287397,2.925638055811575,4.362152822450579
2024-07-27,69.27079713532714,71.37801684278034,72.53318965742163,66.06293656907067,66.10181313740992,69.72341274915355,84.95873893213563,85.84621751467525,88.4276051157104,82.73518233386675,86.92658600662453
2024-07-28,68.72779008704192,69.01803977191928,71.50027555860963,63.36695289302238,65.55227892405449,69.86871061424655,13.145592815522802,12.199040511166315,11.195110965322256,11.212834627938664,12.67207169944772
2024-07-29,63.21897306487286,62.890325190465255,61.95107238270819,66.69101200004356,60.45722438285522,60.43520916651792,11.030855768605653,12.093835144898968,15.447693950915063,12.580016764069136,12.374340732989399
2024-07-30,67.38452876957587,65.57249194480049,69.4143228194234,71.24432087776874,65.90705759707487,65.6125050839213,8.870342046933203,12.539982336106608,7.681642341453994,9.228570069670138,5.4401021375438114
2024-07-31,69.04650481365431,71.70032518324238,67.43862737742643,68.54992035959432,67.89211821113511,67.32648529600647,7.884367791010657,6.414221823755941,5.204254010289038,6.141163394696057,9.144726975740884
2024-08-01,76.99493227997195,74.2373918638098,78.61500497482271,74.9567785705529,77.86082873266709,76.16546301321169,7.8891398112206605,11.223165221934803,7.455309830367585,6.713608001278342,3.405347101671002
2024-08-02,73.78060213676187,70.4494035848738,69.88325220385867,72.6494696293591,71.10695129263617,77.85635074561536,17.072129095098127,17.86925722688214,23.55240739237174,19.69629792731258,16.520298154225774
2024-08-03,63.59396185408299,65.2951284062473,59.92732642806423,62.54511688397634,64.55285988183542,62.53142558747589,94.30060509006002,92.56173959398629,96.09101556009726,96.17280996045392,90.88950190826081
2024-08-04,74.36959410133085,70.37012216936988,77.54421524216257,70.77001493479206,75.82459797590053,70.93891572203435,7.479669764249985,11.904451039432002,8.685597971132509,5.24354890828633,8.745743216751038
2024-08-05,71.15703340443656,78.40140640041245,73.96971377105085,70.28026775810504,69.75356685593977,72.78197046798834,10.494093482311422,11.277373962089287,12.084467205594462,12.821145201564075,10.632633244663172
2024-08-06,70.02426553059347,70.2642456722709,71.92510015232097,70.48357150939644,67.61009181333833,74.06419582489691,8.912394924701912,10.265352262247994,7.373207995697298,8.751137307802292,7.370820118621359
2024-08-07,76.78675114690766,77.83046949588231,77.05065761006615,79.84122288985392,77.04198824284764,73.00311559135073,11.751401128468872,11.212696919015357,12.40348988120059,13.35062438058136,14.620217218538528
2024-08-08,79.19583025772006,76.7705707841499,72.02200696464762,79.2385627497612,78.58707786868872,85.11426252187434,11.630497308368025,10.03784401770899,11.63550190900227,11.30388139836501,9.83716431970126
2024-08-09,79.00257236580183,78.05677783307719,78.77794455118236,74.27351723910351,79.66362785362246,80.24810217277104,13.250828961716412,13.586455451067991,16.868962459005232,15.622487359200761,7.188441296736234
2024-08-10,70.44820898295923,69.16793763231217,71.81075848452875,71.50885257255526,75.15780829173913,73.5498813501644,57.76939421204358,60.932321659010235,57.55201877887028,55.45015298896398,58.796664279773886
2024-08-11,73.38905691171816,71.76355194871223,71.78485716903938,72.6212652267089,73.59496805700131,77.7902718168481,10.314205895914391,9.694886271543012,9.557652806759574,9.803305033151359,6.781008457086493
2024-08-12,76.87486932605218,78.77375458058165,74.73738674762747,80.98609840800378,74.95717764221178,79.7927222541754,4.754359045127422,4.700856553979145,2.424760250389177,7.187278600925656,3.024339759105737
2024-08-13,80.37223838143763,79.02351026676179,84.7054995458987,84.66061178756965,77.69956954561145,80.04063159041458,6.227979098713467,9.140636042672638,6.508008072464698,1.4427628023189412,5.193285952834911
2024-08-14,73.36704755904763,76.41955124630017,73.1861805848728,77.76041049584953,70.81044266508289,77.02014199162188,12.65230250967754,12.051648818069058,13.23820617671521,12.56017970142861,9.804314810285517
2024-08-15,75.09539575856881,83.08494280892829,76.45978126749596,73.41063195244898,70.70709683723545,75.85919506818158,7.147948625784019,8.16850124812226,4.744772249502983,6.3608559860376435,6.160493453667577
2024-08-16,70.74507628429714,69.8584525638575,73.06747066915524,76.71464150430981,73.54330710933388,74.01653045902006,7.4772736058564355,9.23197461933583,8.383600813977587,8.846596066943926,4.666709831346656
2024-08-17,70.54099217789755,70.99793871862742,67.53668094838231,71.59381969258467,63.841155719830255,74.1406186292396,50.52495720927388,50.13139531151991,50.9913162568636,52.66478408009582,50.849723579539976
2024-08-18,80.82206950575745,81.96051567725398,81.40169177390004,85.70121072276335,82.28638395891537,77.54937973583915,12.084283092539618,12.703958278939464,14.111174612307146,13.544850731153547,9.62679258103524
2024-08-19,83.77012623242142,89.20464067020197,87.72905971585331,82.26226739092614,81.16593451239572,86.15302962835244,6.817519612497711,8.139725167860057,9.242255848301518,7.299520119292202,6.877812410061741
2024-08-20,76.85036377617742,76.60242042106285,82.30803332607658,75.95457356334853,75.31314813230506,76.3046880206373,0.0,-0.8018303870882539,0.1885585872285587,0.08112909619072065,2.324015408542421
2024-08-21,82.44150413502012,79.95445337604504,82.56131332666419,83.26358619303637,79.74754121038696,82.85607604537218,7.389330273569465,9.020860603549451,5.316600505305274,6.703909030609669,8.954075814153791
2024-08-22,79.43731875673721,75.6382972398601,78.72348811469598,79.89295158557903,83.7749127356633,79.81859700326561,13.616884233858512,12.522912066947635,11.955641072769222,14.036829476907775,13.453462849575356
2024-08-23,74.60065173435028,74.42669989205358,75.40772393876289,78.36508756475779,74.6495985394076,74.86156238707635,11.029405153050622,9.67922999512964,14.553660479208803,13.94871481222164,9.051930516210986
2024-08-24,79.82209489222983,78.47695423506818,80.55300603331239,79.12570693658446,82.19323046735839,84.39267082891695,60.815905914802,57.761823793161085,61.14688470104712,59.15488131824692,61.134260146647165
2024-08-25,85.8858645705867,91.91589243848671,90.04613876898017,89.37970954151777,89.78744514637472,81.78652168990452,6.6045515736019125,5.597626885799795,10.096859132704028,5.800388623353765,5.2131133246677415
2024-08-26,78.18876142726452,83.49834868929543,75.19958635976332,80.38546494866249,78.67897784933173,73.02173135665517,5.081811197007831,3.4508057932673886,6.07902083398229,4.930791251874216,5.484058114410883
2024-08-27,86.35491376792464,83.25179528415384,85.51529450942658,85.7147371121032,82.76804245535901,80.55504355292793,11.387645657942622,10.585897745432673,12.89511693229952,13.389511016333959,7.9570752230366235
2024-08-28,65.58831927730844,63.456038966660905,62.23689529667891,67.55234912975538,64.92639102696113,68.79575206911619,10.72006821305514,11.944053476884116,12.597515445531458,11.16667289215955,12.334590325726424
2024-08-29,82.94340603804514,83.1647163617058,79.90712138065241,81.52361089754599,80.71666199734653,80.62309356244216,10.916662961131776,7.46531445438157,8.47038533231293,12.883626752222158,10.98309608715807
2024-08-30,79.40743347083651,83.5991127385128,80.53715551625388,86.45805087085367,77.89692098517462,79.80399287938117,12.798989927951704,8.849648138777487,13.412891428176756,14.867209908958905,17.21602328797005
2024-08-31,77.60688090321587,77.77792031232902,80.03645442812694,69.61388393999252,77.323009525268,77.26272953084214,96.26598686414204,94.76782843083947,93.79198906141791,97.450060515782,98.87810978782748
2024-09-01,79.68181753785014,77.74009562388599,77.7336424566189,81.70064715133526,79.27935061157335,77.0226921159302,11.216852779421137,12.139313766594451,10.647028083666207,9.08886554629003,12.34922665226325
2024-09-02,69.39760567216524,69.22096024245707,71.71389003909111,64.1038179443341,70.6339331552261,71.95203738483234,12.145021041403423,12.722750935442795,13.425360313649524,15.467208865196852,11.897035093988285
2024-09-03,78.34083466896072,76.45538007727258,81.67557064035663,77.66386455930652,80.01274755030218,77.95844576430856,11.507249896561081,9.97712523073923,9.456582115496175,14.332011238746484,10.04804116915775
2024-09-04,81.31977736012149,83.12720898843993,87.12389535542167,81.06295309170775,80.91734183132212,80.60657212900634,12.572337795152217,14.91115425946514,13.69101244420756,12.699417896156891,14.457156385220486
2024-09-05,87.00995349552717,84.88285236053305,87.21919404205032,91.53285417226823,88.22036024985093,87.70856741874792,13.025562474335745,11.708742604099063,10.028824503404072,10.262021989368636,12.566622891696321
2024-09-06,77.10662376125235,75.57531560397145,75.18733017891995,75.03016712502168,75.45854419644603,79.268940015767,14.595066403722745,15.519974375976998,16.88170605164588,11.474070087974031,16.931795669619344
2024-09-07,75.72419826807203,79.20999970844032,72.71678247325434,79.64823401505737,79.66853774486154,72.84726953746869,91.74692990341472,91.02135724834638,90.41805553920403,92.25556115652215,92.54857623088529
2024-09-08,77.31775198889588,75.01265714695366,74.0123723951362,73.78130206822149,75.62121812424294,79.93650703089574,11.441686322232242,9.70413362024493,9.387451473794673,10.03818543797067,12.257680576731769
2024-09-09,84.45458047292576,80.11619637524527,88.20392257713658,88.49458964419036,88.04613992679305,88.80414103224581,8.889029894208111,7.678896317978632,6.01831806222595,5.454651627487354,10.078082148144034
2024-09-10,81.56350474154308,81.848485995612,77.01821871267613,80.14046841583267,77.13530346622792,77.28513763525956,7.499323038162199,8.967323807789315,6.340615372486882,4.340591639436196,5.660069161287085
2024-09-11,77.30426161583173,76.22284140321794,80.95750707278533,77.52456517355509,76.1630398435992,78.13915855321522,7.931379036758901,8.653429327044412,4.116155422845303,6.991413890098885,5.887106549011656
2024-09-12,82.54383750275728,84.07808400554714,79.93851441500084,81.53470151342607,81.55090298191647,81.6290708656853,11.484866552684576,13.421071880237662,10.388068274467916,11.874725700306533,9.371447655958127
2024-09-13,80.47844280613693,81.43085861033019,78.42282421255871,84.32553322848374,81.31541819038235,82.57613454829735,11.254757664358001,11.976729829432164,13.453731715024164,14.066183766389655,13.349751494109983
2024-09-14,84.84294714475014,84.74719166082005,84.3882807797202,88.10616667445139,87.42839755440662,81.1929695071696,81.07189119623074,77.8495522698823,80.69446799675107,82.04033274492443,79.1804480211938
2024-09-15,76.48723429025537,76.30410401384539,74.37627064155583,77.81773945200895,72.7390486810768,81.3740489671861,9.322859057292,13.551688725909585,6.967821825478718,8.560049996349171,7.680539640901327
2024-09-16,78.34807768763189,76.14050233966339,81.14401695251061,74.89247253387157,75.02412856150316,73.52439326834468,10.010244253535232,10.76058228165217,10.462770886672848,10.77014336888083,11.085278507481517
2024-09-17,78.00585070189021,78.25589191486993,83.44588255783853,75.86078509779948,73.80012649874149,77.2730078825606,12.45325808762815,13.482601196404609,12.729049639377964,13.034393258805466,11.949159838358439
2024-09-18,72.61994008530118,75.26379442959949,70.64764361264177,69.5342105087828,76.58049267689643,73.92282831328725,5.531820821052081,4.77814546205896,9.445040746223514,7.0109112354439596,4.77223233686817
2024-09-19,81.380368437948,78.46002821374957,80.08365492045411,74.63593977757151,82.27318326633936,79.32135789714351,10.073926295285753,12.30028288188717,11.655368332366566,9.994042068118025,9.140816357631914
2024-09-20,81.15843569392037,81.14224356483577,80.66847327206867,84.9423899994705,77.905322068549,78.62823104854925,10.26986844438037,8.083653323180126,10.88106469872606,12.34226394640459,5.618605088697674
2024-09-21,79.82327276123475,82.93843902843858,81.44644305171266,78.83980218220665,78.49398813936654,80.48997967112632,82.28575582891563,83.50541398424261,84.09588892563472,83.9346594293706,80.35199277698759
2024-09-22,78.56048625292792,80.07675853257801,78.10003341606034,77.54500436005102,82.1057704399124,78.79376601290116,5.949254764171525,1.7899881996774463,5.6804926278114,6.114654771448666,8.312381037935708
2024-09-23,72.58347399671814,76.51189268577028,76.74524622987593,77.07178069699482,71.74911630578443,72.60128850496359,14.485401236552235,15.839818279252603,14.334574874739836,14.246952524020426,13.40660503348429
2024-09-24,77.47521788508811,75.77079089558511,80.91508963477389,76.04725207792902,76.4636534717146,80.05128341948499,10.640891273285531,8.481790450006672,13.958771880148662,12.480388231266383,6.839911861250051
2024-09-25,77.77422397676563,72.28191863158102,74.21783691598033,75.25281116970783,75.43033385629646,76.59080589648156,10.79974164008481,11.35373068093906,7.528583586452314,9.372793003870733,8.783753162347828
2024-09-26,75.37702440325661,75.97897981512368,76.9399288999811,74.70278754171166,72.30204746180033,76.33580235264162,8.795860728003321,11.51054166149567,10.731751754285199,5.782635069716534,9.515568657513313
2024-09-27,78.47388796064101,79.56160040572047,83.03490567256952,75.07588080501031,82.02385939197048,76.95407953581356,11.614067064390532,13.25950181339141,11.39248411301498,8.589471081022541,12.29413628280201
2024-09-28,81.18380018294452,85.28906604636255,79.69945734564388,82.2168674908084,86.2055049491707,78.63581172545629,83.39569587816209,85.8444592183972,82.81271703565538,81.80294692798307,82.80713465303938
2024-09-29,88.46906299677457,92.03350020089552,87.5862683813939,87.34807676198206,85.51347978841252,87.61478711130451,13.626945832319397,15.868642719615014,12.52115396493197,14.946250429873896,12.248537738149329
2024-09-30,79.77700552108367,81.38723639012105,78.1928945275248,78.25519128930223,83.99183250873803,78.28070995950277,5.6755172558091544,4.626951769989397,5.982865296937531,4.829919546589427,2.8711252842970674
2024-10-01,80.04928646323272,82.34545710574402,78.5280596166622,78.26757694717182,78.5871182143624,78.70287505974437,10.526637489671524,11.723297837287232,10.439578556662191,10.935669495293975,11.26300756249554
2024-10-02,78.23820032008253,77.66273594546261,73.23284566434938,77.9195358385565,79.83914430618918,81.73418257348901,11.225537045132278,7.775703253248658,10.396132271678344,10.23494490337014,12.901277880467855
2024-10-03,68.85699132386995,65.1996474899123,64.8720464694748,69.10743470042951,73.08763273831318,68.09468096176329,9.440882816910724,8.067009981022222,8.035567326677423,8.466168084942792,12.018642821014414
2024-10-04,78.15026492446654,78.50342857660927,78.38268608067823,76.59033965924398,77.71503513735564,76.16154490762695,8.78600253007886,11.571312306646963,4.9753416251769895,6.735075181056553,6.564827812698775
2024-10-05,78.40759143856808,81.35531182945141,82.94838536252641,77.33129363028263,77.423765677766,78.49182776071204,57.67969209426636,56.909618489413916,56.23208460556302,57.49590084343498,60.41073805507873
2024-10-06,90.23792849356582,92.20701110305146,88.39784605601096,89.99336001310778,92.64117138493037,90.55061231095104,10.523917808103484,6.787914034761997,9.49932751558154,10.173590336545569,10.41069363357457
2024-10-07,76.7669168418872,79.26833885936529,74.83864493304152,76.21966243526857,73.43705833077844,73.20627315310497,4.570123297057882,8.597521131720598,4.872585441391566,5.395453343421526,4.6232672238664945
2024-10-08,79.03524549344988,77.75197843230963,84.13980870471208,79.12847339407492,82.47642962697117,78.14002667767835,12.895044883189689,14.01954544952913,16.8212166525527,13.470440097213125,14.68222896445261
2024-10-09,77.14458005430028,76.34793954024501,73.81980766885232,75.11456764455623,77.57300823162802,76.12852708200448,8.559604396912448,10.088560837524028,7.32769200988561,8.165309634995623,7.477696589952982
2024-10-10,71.25728388164288,72.70756034598669,66.27355439352361,74.27106260902235,69.52403235718035,70.74085106051746,10.383408092100348,8.422469022256553,8.335946384606007,7.371230401979997,6.055802089402291
2024-10-11,82.58929279462237,80.9497706110961,80.10374648620987,82.87977732685091,80.7767899846748,84.76587791373632,11.101306800364203,11.669419941423943,9.672314617758007,13.242465735520758,12.511029896755726
2024-10-12,80.40138484231866,78.85423363251965,78.41303140593557,78.88984458384404,76.25099730683357,80.81140045580732,94.14318113430912,94.6583310760875,94.44987066951334,93.97309245623308,94.84032262289927
2024-10-13,80.3555258544213,81.24947256355365,75.1131666003361,81.3886785065569,78.74700935454933,84.0393378965773,9.606884779003012,7.963915065755662,10.784155698595558,9.766170158790805,8.886331085249061
2024-10-14,71.60425228730595,73.88696651677668,71.22012716848212,71.38114649084982,70.81213900132275,71.5692712196395,3.894279278123488,3.554639907077171,5.350969704262574,7.095269409745603,5.139341965997875
2024-10-15,82.90823539617784,82.30964937618961,85.75357444576245,77.70675633272684,79.7243548010434,88.23649723731803,12.196370821999217,9.195435396433181,13.85178681846775,14.012815075191117,13.850257742929609
2024-10-16,68.6204097785334,65.13084139537249,64.76254545738892,69.64326784919828,68.48401485014638,67.23808473733844,13.240207000966494,12.54678793521449,15.178668176190444,14.133105398599955,10.216194376843342
2024-10-17,78.29175718959326,76.08434544446476,78.55449184645403,75.23323858244069,79.71050844316974,75.98307004609788,4.8970193441837395,6.844711858703378,4.3392520692374,4.892407769442085,4.942045292979195
2024-10-18,86.030042511609,86.6410587662883,87.21784953848932,88.83332586130292,85.38962610361074,87.67195053593991,8.780521369911215,7.286824851927045,12.886801737393629,8.757230272242891,4.225396156213046
2024-10-19,69.83794433606386,70.41250722766175,69.58779151024098,69.11269541938351,71.82612181562166,73.9301901484589,67.2489181098812,71.0635137827343,66.53938106756368,67.72914710532493,67.00153173085764
2024-10-20,71.66465289536363,72.38836730832968,72.22173066458681,74.00486378753682,69.24323294642562,67.52824298160795,9.466779035537781,6.594596010467669,9.685460188219599,10.280592487251045,8.721294547480403
2024-10-21,74.69265521506655,76.25654108685382,75.28463700285218,72.80199955547373,77.70280350772637,74.1016832704236,11.945909004162884,11.425558304571695,14.537563147708267,15.368712515731152,12.929727039017363
2024-10-22,71.36810764289748,71.38553931852483,68.92992377214219,71.57789544431941,71.73355176022206,69.53576180763987,12.961926697769876,11.649066770541625,14.094776753745407,17.908458863295497,10.815816238522022
2024-10-23,65.81617849703078,66.61134663155171,70.31192621306639,69.44690899855141,70.45195000629501,66.24473153600701,13.365559568280545,13.005197905534807,8.88386608023507,13.946081179087644,12.522586496577508
2024-10-24,73.58933611504136,73.45425564655476,77.33260661727,72.7822864757969,80.83198805175756,73.61938988553958,13.931631474076639,16.674581038358482,13.942903134670344,9.625079329989372,7.499517075562366
2024-10-25,67.60513981508576,71.05134026387408,71.17487400680926,65.83268851887834,66.19440903817592,71.64128355796893,9.332761664633303,7.363850671705109,11.056691176806275,7.429272718049862,10.447769306700977
2024-10-26,74.94796697913617,79.24499307278867,77.98899420076776,76.91308882048153,73.6607753484318,74.62275260051182,65.71605052627456,64.8135094644155,63.02910996721544,69.3390442900181,65.53925069268641
2024-10-27,67.63953915428885,64.07250530714875,62.91460074598978,69.54652394454173,66.9008127884427,71.76389145119954,9.656229099076093,10.965240604522371,11.157614689334066,11.093534355587586,9.830711974717312
2024-10-28,79.63639864768233,78.87064282137557,82.41458578111822,77.99015124743786,81.42350539820887,78.69109763962626,11.899802506910728,12.086120066746032,12.680110386937635,12.75189548140072,8.912941034841275
2024-10-29,67.61404094859766,67.71221442321979,69.58084523124619,61.65765788734438,71.59195086002293,70.39348657391331,6.318220657237427,6.668570555855434,8.686061624940173,5.984544834427906,7.114345006943437
2024-10-30,69.55720072218696,68.756456586144,64.94762987735561,67.7271317896919,67.59877526967755,70.24318980659712,14.980410860344726,13.049858181145611,13.596548215667443,12.602366741892757,18.28591026737318
2024-10-31,74.86602289345768,80.2447906674503,74.22129182800745,76.89810145851695,76.0097556928919,80.05567908950802,12.693665616281026,12.550498673076032,14.685452447459515,16.04924512577203,12.323840178528645
2024-11-01,64.26888070214072,64.94074653640992,65.09926105011658,61.94377813386955,63.86109883257342,59.837836113697435,9.380298494706013,11.643455397785061,9.699514989507676,7.733877991757835,10.680476310869302
2024-11-02,71.17921559942666,68.76310011827562,76.17216689380056,71.14640208837807,73.03354290704841,67.68764244614718,73.81326947290816,70.59422750674621,77.34537008101273,75.27189310598472,72.07202742665639
2024-11-03,76.1904044876847,77.97973150636672,78.36457606136747,74.21794967378567,80.71877756790778,81.68527134165986,7.992636756662071,6.598018455264016,13.56473663228872,5.3912332171537845,7.83892437656796
2024-11-04,61.22422522429077,62.037148840829346,58.630528042455865,55.42772373671262,60.50324051199173,59.024429943831706,10.222618641400466,6.591535382349793,13.299279519505571,9.791921271743913,7.159937413484132
2024-11-05,69.78605373053657,70.69863248919683,74.87221910589246,67.75961019941678,64.77645073051538,67.77664365630898,9.311792191808943,10.385743585696424,10.272829548025392,11.29770645271487,10.888035801195867
2024-11-06,69.75795197014195,75.18158044653951,69.8892912582836,71.77734803221108,71.98965700078283,67.13078121364238,12.851508265847874,15.302449356476814,17.493516257971486,12.352119920914287,13.171189420178667
2024-11-07,71.95783625563423,73.01019178289866,71.19031284492496,64.8470788154368,69.45972059981787,75.40317412523541,8.971072515092112,8.604252540508027,10.17802859842808,8.234172764360057,6.5324997434399865
